file,ordinal,channel,channel_type,name,verts,tris,uv_sets,fvf,poly_type,bytes,size_x,size_y,size_z,error
Render/Render_IndustrialTunnel.cgr,102,7976,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,103,7998,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,104,8004,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/Render_IndustrialTunnel.cgr,105,8019,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
Render/RenderCommon.cgr,0,66,3D ObjectData,Material #1,723,660,1,0x112,4,27248,1.9832,1.7019,5.1705,
Render/RenderCommon.cgr,1,85,3D ObjectData,Shell,879,791,1,0x112,4,33026,1.9656,2.0019,3.6518,
Render/RenderCommon.cgr,2,101,3D ObjectData,Shell,900,871,1,0x112,4,34178,2.0009,1.7935,4.4935,
Render/RenderCommon.cgr,3,133,3D ObjectData,Shell,571,724,1,0x112,4,22768,2.2398,1.581,5.452,
Render/RenderCommon.cgr,4,149,3D ObjectData,Material #1,687,640,1,0x112,4,25976,1.9832,1.5253,5.1705,
Render/RenderCommon.cgr,5,150,3D ObjectData,commuterArrow2,7,10,1,0x112,4,436,1.356,1.9077,0.0,
Render/RenderCommon.cgr,6,275,3D ObjectData,cube2_auv,229,304,1,0x112,4,9304,6.0,1.1715,8.0,
Render/RenderCommon.cgr,7,302,3D ObjectData,default,420,784,1,0x112,4,18296,3.4703,1.8051,5.6422,
Render/RenderCommon.cgr,8,323,3D ObjectData,car12,2427,2244,1,0x112,4,91280,4.7309,3.7428,7.6193,
Render/RenderCommon.cgr,9,325,3D ObjectData,car1211,54,40,1,0x112,4,2120,4.1262,1.3117,7.0527,
Render/RenderCommon.cgr,10,327,3D ObjectData,car1211E,53,28,1,0x112,4,2016,2.418,0.5984,1.424,
Render/RenderCommon.cgr,11,329,3D ObjectData,car122,321,262,1,0x112,4,11996,4.4609,3.5232,6.6633,
Render/RenderCommon.cgr,12,385,3D ObjectData,ComdinedSmallCarNoWheels.3ds,518,502,1,0x112,4,19740,1.4172,1.202,3.094,
Render/RenderCommon.cgr,13,414,3D ObjectData,RoundCar.3ds,198,252,1,0x112,4,8000,2.2074,0.3699,2.0028,
Render/RenderCommon.cgr,14,657,3D ObjectData,material,4952,5352,1,0x112,4,190728,2.0135,2.0134,2.0134,
Render/RenderCommon.cgr,15,1010,3D ObjectData,DX8 3D ObjectData,1166,2074,2,0x212,4,59276,2.5032,5.1897,2.553,
Render/RenderCommon.cgr,16,1212,3D ObjectData,SmoothCube1.3ds,98,192,1,0x112,4,4440,1.3913,1.3836,1.391,
Render/RenderCommon.cgr,17,1263,3D ObjectData,cube1_auv,80,70,1,0x112,4,3132,1.3827,0.0878,1.3827,
Render/RenderCommon.cgr,18,1265,3D ObjectData,cube1_auv2,9,8,1,0x112,4,488,1.0246,0.0,1.0246,
Render/RenderCommon.cgr,19,1410,3D ObjectData,RocketModel,305,606,1,0x112,4,13548,3.8809,3.8809,9.6531,
Render/RenderCommon.cgr,20,1677,3D ObjectData,Hammer.3ds,260,516,1,0x112,4,11568,2.4973,2.5776,7.6343,
Render/RenderCommon.cgr,21,1799,3D ObjectData,Barge1.3ds,268,456,1,0x112,4,11464,2.5975,0.2308,2.0,
Render/RenderCommon.cgr,22,1837,3D ObjectData,Scoop.3ds,369,544,1,0x112,4,15224,2.0766,0.1281,0.413,
Render/RenderCommon.cgr,23,1851,3D ObjectData,car12,2427,2244,1,0x112,4,91280,4.7309,3.7428,7.6193,
Render/RenderCommon.cgr,24,1864,3D ObjectData,ComdinedSmallCarNoWheels.3ds,518,502,1,0x112,4,19740,1.4172,1.202,3.094,
Render/RenderCommon.cgr,25,1900,3D ObjectData,cube2_auv,229,304,1,0x112,4,9304,6.0,1.1715,8.0,
Render/RenderCommon.cgr,26,1927,3D ObjectData,default,420,784,1,0x112,4,18296,3.4703,1.8051,5.6422,
Render/RenderCommon.cgr,27,1954,3D ObjectData,TileFrame.3ds,16,32,1,0x112,4,856,1.0262,0.0308,1.0262,
Render/RenderCommon.cgr,28,2016,3D ObjectData,3D ObjectData,1275,1968,1,0x112,4,52760,3.0658,2.5184,8.5262,
Render/RenderCommon.cgr,29,2020,3D ObjectData,3D ObjectData,746,596,1,0x112,4,27600,3.6492,2.1859,5.7468,
Render/RenderCommon.cgr,30,2023,3D ObjectData,3D ObjectData,38,34,0,0x012,4,1228,2.0561,0.5089,2.105,
Render/RenderCommon.cgr,31,2029,3D ObjectData,3D ObjectData,181,154,1,0x112,4,6868,0.2661,1.9985,1.7018,
Render/RenderCommon.cgr,32,2033,3D ObjectData,3D ObjectData,76,68,1,0x112,4,2992,3.1784,0.0272,0.0272,
Render/RenderCommon.cgr,33,2037,3D ObjectData,3D ObjectData,952,1294,1,0x112,4,38380,3.502,1.7185,9.282,
Render/RenderCommon.cgr,34,2042,3D ObjectData,3D ObjectData,183,154,1,0x112,4,6932,0.262,1.9985,1.7018,
Render/RenderCommon.cgr,35,2178,3D ObjectData,3D ObjectData,1275,1968,1,0x112,4,52760,3.0658,2.5184,8.5262,
Render/RenderCommon.cgr,36,2181,3D ObjectData,3D ObjectData,746,596,1,0x112,4,27600,3.6492,2.1859,5.7468,
Render/RenderCommon.cgr,37,2184,3D ObjectData,3D ObjectData,38,34,0,0x012,4,1228,2.0561,0.5089,2.105,
Render/RenderCommon.cgr,38,2195,3D ObjectData,3D ObjectData,181,154,1,0x112,4,6868,0.2661,1.9985,1.7018,
Render/RenderCommon.cgr,39,2199,3D ObjectData,3D ObjectData,76,68,1,0x112,4,2992,3.1784,0.0272,0.0272,
Render/RenderCommon.cgr,40,2205,3D ObjectData,3D ObjectData,952,1294,1,0x112,4,38380,3.502,1.7185,9.282,
Render/RenderCommon.cgr,41,2211,3D ObjectData,3D ObjectData,183,154,1,0x112,4,6932,0.262,1.9985,1.7018,
Render/RenderCommon.cgr,42,2251,3D ObjectData,car12,2427,2244,1,0x112,4,91280,4.7309,3.7428,7.6193,
Render/RenderCommon.cgr,43,2253,3D ObjectData,car1211,54,40,1,0x112,4,2120,4.1262,1.3117,7.0527,
Render/RenderCommon.cgr,44,2255,3D ObjectData,car1211E,53,28,1,0x112,4,2016,2.418,0.5984,1.424,
Render/RenderCommon.cgr,45,2257,3D ObjectData,car122,321,262,1,0x112,4,11996,4.4609,3.5232,6.6633,
Render/RenderCommon.cgr,46,2299,3D ObjectData,OriginalTruck.3ds,100,72,1,0x112,4,3784,6.06,6.324,13.912,
Render/RenderCommon.cgr,47,2302,3D ObjectData,car12,3925,2244,1,0x112,4,139216,230.1019,182.0408,370.5883,
Render/RenderCommon.cgr,48,2304,3D ObjectData,car1211,71,40,1,0x112,4,2664,200.6928,63.7989,343.0285,
Render/RenderCommon.cgr,49,2306,3D ObjectData,car122,555,262,1,0x112,4,19484,216.9721,171.3616,324.0888,
Render/RenderCommon.cgr,50,2308,3D ObjectData,car1211E,58,28,1,0x112,4,2176,117.6093,29.1043,69.2629,
Render/RenderCommon.cgr,51,2364,3D ObjectData,Car07e,1918,1072,1,0x112,4,67960,105.4366,58.5987,111.4607,
Render/RenderCommon.cgr,52,2366,3D ObjectData,Car07,277,158,1,0x112,4,9964,94.3671,47.5867,94.4909,
Render/RenderCommon.cgr,53,2368,3D ObjectData,Car07e2,356,158,1,0x112,4,12492,115.7326,40.2917,130.5606,
Render/RenderCommon.cgr,54,2370,3D ObjectData,Car071,97,54,1,0x112,4,3580,42.0761,20.0525,45.0398,
Render/RenderCommon.cgr,55,2480,3D ObjectData,StickManRiderHeadless.3ds,468,880,1,0x112,4,20408,3.4703,1.8051,4.4125,
Render/RenderCommon.cgr,56,2485,3D ObjectData,InvertedSmallCarNoWheels.3ds,480,482,1,0x112,4,18404,1.4172,1.174,3.094,
Render/RenderCommon.cgr,57,2530,3D ObjectData,scoop.3ds,64,112,1,0x112,4,2872,5.2501,2.0,3.4585,
Render/RenderCommon.cgr,58,2723,3D ObjectData,Arrow.3ds,16,28,1,0x112,4,832,2.0,4.1642,0.184,
Render/RenderCommon.cgr,59,2776,Tune_Wall,Tune_Wall,6,4,1,0x142,4,320,52.0,91.0,66.0,
Render/RenderCommon.cgr,60,2937,Tune_Car,Tune_Car,54,104,1,0x112,4,2504,0.0,0.0,0.0,
Render/RenderCommon.cgr,61,2990,Tune_Car,Tune_Car,54,104,1,0x112,4,2504,0.0,0.0,0.0,
Render/RenderCommon.cgr,62,3119,3D ObjectData,plainTriangle.3ds,8,12,1,0x112,4,480,2.0,0.156,2.0,
Render/RenderCommon.cgr,63,3189,3D ObjectData,thruster.3ds,16,28,1,0x112,4,832,0.56,0.56,0.6601,
Render/RenderCommon.cgr,64,3220,3D ObjectData,SteeringFin.3ds,76,148,1,0x112,4,3472,3.5063,0.839,1.1161,
Render/RenderCommon.cgr,65,3251,3D ObjectData,cockpit.3ds,114,224,1,0x112,4,5144,0.616,0.8079,3.1644,
Render/RenderCommon.cgr,66,3282,3D ObjectData,spoiler.3ds,28,52,1,0x112,4,1360,3.466,0.4206,0.8902,
Render/RenderCommon.cgr,67,3289,3D ObjectData,TightGrid.3ds,1296,2588,1,0x112,4,57152,1.9981,0.0,1.9981,
Render/RenderCommon.cgr,68,3290,3D ObjectData,tightgrid.3ds,1300,2588,1,0x112,4,57280,0.9752,0.0,0.9752,
Render/RenderCommon.cgr,69,3447,3D ObjectData,squareFrame.3ds,16,32,1,0x112,4,856,2.0,2.0,0.0887,
Render/RenderCommon.cgr,70,3472,3D ObjectData,star.3ds,150,300,1,0x112,4,6752,1.7297,1.6495,0.4568,
Render/RenderCommon.cgr,71,3480,3D ObjectData,x?.3ds,80,148,1,0x112,4,3600,1.3153,1.4609,0.2,
Render/RenderCommon.cgr,72,3691,Tune_Forest,Tune_Forest,64,32,1,0x142,4,1880,0.0,0.0,0.0,
Render/RenderCommon.cgr,73,3905,Tune_Forest,Tune_Forest,64,32,1,0x142,4,1880,0.0,0.0,0.0,
Render/RenderCommon.cgr,74,4076,Tune_Forest,Tune_Forest,64,32,1,0x142,4,1880,0.0,0.0,0.0,
Render/RenderCommon.cgr,75,4247,Tune_Forest,Tune_Forest,64,32,1,0x142,4,1880,0.0,0.0,0.0,
Render/RenderCommon.cgr,76,4343,3D ObjectData,cube3_sep2_auv,361,424,1,0x112,4,14248,2.8685,2.4944,5.1217,
Render/RenderCommon.cgr,77,4368,3D ObjectData,TransitionBlock_Objectdata,100,120,1,0x112,4,4072,1.8968,1.8968,1.8968,
Render/RenderCommon.cgr,78,4392,3D ObjectData,ShadowArrowTruck.3ds,378,433,1,0x112,4,14846,2.8685,6.7313,5.308,
Render/RenderCommon.cgr,79,4393,3D ObjectData,ShadowTruck.3ds,371,428,1,0x112,4,14592,2.8685,3.1717,5.308,
Render/RenderCommon.cgr,80,4394,3D ObjectData,NoArrow.3ds,371,428,1,0x112,4,14592,2.8685,3.1717,5.308,
Render/RenderCommon.cgr,81,4395,3D ObjectData,BigCubeBorderwArrow,378,433,1,0x112,4,14846,2.8685,6.7313,5.308,
Render/RenderCommon.cgr,82,4720,Tune_Thruster,Tune_Thruster,392,660,1,0x142,4,13520,99.0,99.0,99.0,
Render/RenderCommon.cgr,83,4932,Tune_Thruster,Tune_Thruster,392,660,1,0x142,4,13520,99.0,99.0,99.0,
Render/RenderCommon.cgr,84,5093,3D ObjectData,SortIcon.3ds,18,28,1,0x112,4,896,1.924,2.31,0.3963,
Render/RenderCommon.cgr,85,5096,3D ObjectData,TubeCarShadow.3ds,24,44,1,0x112,4,1184,3.936,0.072,10.952,
Render/RenderCommon.cgr,86,5124,3D ObjectData,FrameTrafficArrow.3ds,1255,1298,1,0x112,4,48100,2.9821,6.8242,7.6463,
Render/RenderCommon.cgr,87,5125,3D ObjectData,FramedTrafficNoArrow.3ds,1241,1288,1,0x112,4,47592,2.9821,3.5838,7.6463,
Render/RenderCommon.cgr,88,5167,3D ObjectData,BillboardCar.3ds,368,184,1,0x112,4,13032,1.6427,1.1796,2.2301,
Render/RenderCommon.cgr,89,5198,3D ObjectData,commuterNew1.3ds,707,820,1,0x112,4,27696,3.3246,1.5295,4.2436,
Render/RenderCommon.cgr,90,5203,3D ObjectData,ElevatedSphere3ds,114,224,1,0x112,4,5144,2.0,2.0,2.0,
Render/RenderCommon.cgr,91,5378,3D ObjectData,PaintBomb.3ds,202,400,1,0x112,4,9016,2.3423,2.7316,2.0,
Render/RenderCommon.cgr,92,5385,3D ObjectData,ArrowPedestal.3ds,61,118,1,0x112,4,2812,3.9811,3.6561,2.288,
Render/RenderCommon.cgr,93,5536,3D ObjectData,CommuterNew_NoShadow.3ds,619,736,1,0x112,4,24376,3.3246,1.5271,4.1428,
Render/RenderCommon.cgr,94,5539,3D ObjectData,Commuter_NoShadow_NoWheels.3ds,371,496,1,0x112,4,15000,3.3246,1.2446,4.1428,
Render/RenderCommon.cgr,95,5549,3D ObjectData,storm.3ds,56,108,1,0x112,4,2592,1.7344,1.4671,1.7344,
Render/RoadSupports.cgr,0,97,CustomGeometry,CustomGeometry,550,146,0,0x012,4,14192,0.0,0.0,0.0,
SongSelector/SongSelector.cgr,0,982,CustomGeometry,CustomGeometry,4,0,0,0x042,4,180,0.0,0.0,0.0,
start - project loader.cgr,0,1001,CustomGeometry,Square_Custom,4,0,1,0x112,4,284,0.0,0.0,0.0,
Support/QuestionBoxOverlord.cgr,0,157,3D ObjectData,x2,74,140,1,0x112,4,3360,1.7203,1.4375,0.2,
Support/QuestionBoxOverlord.cgr,1,160,3D ObjectData,x3,90,172,1,0x112,4,4064,1.632,1.4637,0.2,
Support/QuestionBoxOverlord.cgr,2,161,3D ObjectData,x4,58,112,1,0x112,4,2680,1.7172,1.4316,0.2,
Support/QuestionBoxOverlord.cgr,3,162,3D ObjectData,x5,74,140,1,0x112,4,3360,1.6733,1.4365,0.2,
Support/QuestionBoxOverlord.cgr,4,163,3D ObjectData,x6,86,168,1,0x112,4,3912,1.6616,1.4619,0.2,
Support/QuestionBoxOverlord.cgr,5,164,3D ObjectData,x7,52,96,1,0x112,4,2392,1.5475,1.4131,0.2,
Support/QuestionBoxOverlord.cgr,6,165,3D ObjectData,x8,96,192,1,0x112,4,4376,1.6233,1.4619,0.2,
Support/QuestionBoxOverlord.cgr,7,166,3D ObjectData,x9,90,176,1,0x112,4,4088,1.6477,1.4619,0.2,
XX_StartHere.cgr,0,945,3D ObjectData,DX8 3D ObjectData,3072,1568,1,0x112,4,107864,1.3921,2.8687,2.0118,
XX_StartHere.cgr,1,948,3D ObjectData,DX8 3D ObjectData,1144,703,1,0x112,4,40978,0.544,0.4486,0.4955,
XX_StartHere.cgr,2,951,3D ObjectData,DX8 3D ObjectData,89,48,1,0x112,4,3288,0.451,0.2827,0.4444,
XX_StartHere.cgr,3,2813,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
XX_StartHere.cgr,4,2820,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
XX_StartHere.cgr,5,2829,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
XX_StartHere.cgr,6,2837,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
XX_StartHere.cgr,7,2846,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
XX_StartHere.cgr,8,2854,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
XX_StartHere.cgr,9,2983,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
XX_StartHere.cgr,10,3074,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
XX_StartHere.cgr,11,6174,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
XX_StartHere.cgr,12,6184,HLSLObject,HLSLObject,0,0,0,0x000,4,88,0,0,0,
XX_StartHere.cgr,13,6328,Texter_Unicode,Texter_Unicode,0,0,0,0x000,4,88,0,0,0,
